,2019,2023,LOG_2019,LOG_2023,id,Station,Stop Name,LOG_B_JOB_DENSITY,LOG_T_JOB_DENSITY,B_DENSITY,T_DENSITY,DISTANCE,TERMINUS,TOTAL_FREQ,ADA,COMMUTER,TRANSFER,FREQ_X_COMMUTER
133,1722921.0,1069576.0,14.359532244607236,13.882773801172926,64,71 St (D),71 St,10.70466646636951,12.671302130917441,-0.502683090557006,-0.18581083556854494,0.136124961770428,0,1.9459101490553132,0,0.0,0,0.0
134,12379560.0,9086110.0,16.331557364171957,16.022257541823826,313,"72 St (1,2,3)",72 St,13.17005865379471,11.68165714866825,1.264343707857076,0.7689736054727889,0.0236403195621368,0,3.1780538303479458,1,0.0,0,0.0
135,2837041.0,2343378.0,14.85827251805222,14.667104462837813,160,"72 St (B,C)",72 St,7.890673753148015,7.890673753148015,-1.2875661154937512,-1.6647486555251143,0.0220419993648455,0,2.3978952727983707,0,0.0,0,0.0
136,9528891.0,6478996.0,16.06983900444303,15.684076272397569,477,72 St (Q),72 St,13.147178893380273,12.49078196306925,1.6757115615132778,2.230408871982058,0.0291086581106052,0,2.0794415416798357,1,0.0,0,0.0
137,17077862.0,14348691.0,16.65329362140088,16.47916934618972,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",74 St-Broadway,12.258462686973411,12.842023410954587,-0.0033538038591182616,0.16544197217040413,0.0929553975839919,0,3.7612001156935624,1,0.0,1,0.0
139,1059027.0,683707.0,13.872862064271784,13.435286204871895,260,"75 Av (E,F)",75 Av,10.985581809053736,10.411189860645699,0.4121558040315126,0.4973818347144817,0.1511659377538466,0,2.833213344056216,0,0.0,0,0.0
140,1029388.0,403508.0,13.844475980307287,12.907954071276105,85,"75 St-Elderts Ln (J,Z)",75 St-Elderts Ln,8.489998762422825,9.622281106466943,0.6895216846847726,-0.10443222564931486,0.1330353377753434,0,1.9459101490553132,0,0.0,0,0.0
141,7821286.0,6231273.0,15.872359676985134,15.645091364239532,398,77 St (6),77 St,13.91378250151912,12.976261985496292,-0.17052823520038854,0.43521797581447763,0.0305369002356141,0,2.4849066497880004,0,0.0,0,0.0
142,1674582.0,1194631.0,14.331074737022927,13.99334874613068,37,77 St (R),77 St,11.975245074803828,10.927499425611986,-0.08996266078263915,-0.28134007772656666,0.1318620683289927,0,1.9459101490553132,0,0.0,0,0.0
143,4745863.0,3519664.0,15.372784059857192,15.073876372590739,312,79 St (1),79 St,12.231660720133707,11.300648698665125,1.238728259492594,0.0171616291805287,0.029319686986735,0,2.3978952727983707,0,0.0,0,0.0
144,1926290.0,1311172.0,14.47110695026989,14.086432714375459,65,79 St (D),79 St,11.953479052396183,11.189530206791655,-0.2924664581104453,0.003511025050240555,0.1423712376184177,0,1.9459101490553132,0,0.0,0,0.0
145,3801700.0,2561457.0,15.150959156118434,14.756087185584375,71,8 Av (N),8 Av,12.37592975255734,11.756519989496823,-0.7417611294599487,-0.9891635298721662,0.1230000400690996,0,1.9459101490553132,1,0.0,0,0.0
146,5434212.0,3780675.0,15.508225265844683,15.145413387585359,16,"8 St-New York University (R,W)",8 St-NYU,15.030286698253265,14.131106320356748,0.8867196957164302,0.3672672729040652,0.0260430955341323,0,2.3978952727983707,0,0.0,0,0.0
147,1298825.0,898594.0,14.076971337489056,13.708587711391722,190,80 St (A),80 St,10.061387678142605,9.478276629288722,-0.5542240946238212,-0.666729233529634,0.1460535172633575,0,2.1972245773362196,0,0.0,0,0.0
148,4407607.0,3531009.0,15.298842696640849,15.07709450696542,159,"81 St-Museum of Natural History (B,C)",81 St-Museum of Natural History,7.890673753148015,7.890673753148015,-1.2875661154937512,-1.6647486555251143,0.0290618054841718,0,2.3978952727983707,0,0.0,0,0.0
149,4893865.0,2722243.0,15.403493142144026,14.816967098146737,453,82 St-Jackson Hts (7),82 St-Jackson Hts,13.082620561414402,12.205602103341313,0.7299517493990818,1.538672086356926,0.1005640288075181,0,2.70805020110221,0,0.0,0,0.0
150,1061293.0,829926.0,13.874999476290043,13.629093024097564,84,85 St-Forest Pkwy (J),85 St-Forest Pkwy,10.51100903161795,9.897719986279368,-0.555928545507435,-0.1165324997444973,0.1388358610914252,0,1.9459101490553132,0,0.0,0,0.0
151,8378778.0,5443029.0,15.941212757785118,15.509846449067508,476,86 St (Q),86 St,12.980703792544762,13.081134620253401,0.7973258211553936,2.0578981455380916,0.0395760464169907,0,2.0794415416798357,1,0.0,0,0.0
152,5659795.0,3983729.0,15.548898407126996,15.197729124305726,311,86 St. (1),86 St,12.218425568677866,10.980833932544861,0.42802119434184605,0.22190057311446162,0.0346297135419827,0,2.3978952727983707,0,0.0,0,0.0
153,13537308.0,10472358.0,16.42096006123525,16.164249867878837,397,"86 St. (4,5,6)",86 St,12.818320604074176,12.731755406982039,1.9792628180028884,2.53656978817457,0.0375759415716948,0,3.295836866004329,2,0.0,0,0.0
154,3232637.0,2486809.0,14.98880908013221,14.72651132260134,158,"86 St. (B,C)",86 St,7.890673753148015,7.890673753148015,-1.2875661154937512,-1.6647486555251143,0.034446249142688,0,2.3978952727983707,0,0.0,0,0.0
155,708542.0,557808.0,13.470966027873187,13.231771888860706,79,86 St. (N),86 St,9.505914098903052,10.249121103665237,-0.4758124159452923,-0.6782443748849598,0.1622816099901667,0,1.9459101490553132,0,0.0,0,0.0
156,3434888.0,2636985.0,15.049495168705985,14.785147156258,38,86 St. (R),86 St,11.347291040218874,11.364532092447332,0.3018534481183391,-0.20745732423387245,0.139468490251383,0,1.9459101490553132,1,0.0,0,0.0
157,853110.0,576816.0,13.656644946964402,13.265280337472788,191,88 St (A),88 St,8.418938102568779,10.006932866760316,-0.534678689242528,-0.6723881087979962,0.1523080895717529,0,2.1972245773362196,0,0.0,0,0.0
158,1708387.0,1263578.0,14.351060793808648,14.04945872858868,59,9 Av (D),9 Av,11.862311561756677,11.667801827201297,-0.243092047123332,-0.36000614036943873,0.1090975831079658,0,1.9459101490553132,0,0.0,0,0.0
159,5272683.0,4476908.0,15.478050088782094,15.31444341090529,452,90 St-Elmhurst Av (7),90 St-Elmhurst Av,10.916446744355463,10.705371179066871,0.9279176676272347,2.1959545003823173,0.1075830555106033,0,2.70805020110221,0,0.0,0,0.0
160,11628887.0,7856393.0,16.269002905134123,15.876838280508323,310,"96 St (1,2,3)",96 St,12.229932206113576,10.817661970435735,0.47063766071554014,-0.09527455482250566,0.0407287943597654,0,3.1780538303479458,1,0.0,0,0.0
161,5145222.0,3760351.0,15.45357926936251,15.140023128005554,396,96 St (6),96 St,11.988634954640139,12.136257683004024,1.0193829923929492,1.6062092321387982,0.0450699554470546,0,2.4849066497880004,0,0.0,0,0.0
162,3038864.0,2133657.0,14.926994648404818,14.573348435582448,157,"96 St (B,C)",96 St,7.890673753148015,7.890673753148015,-1.2875661154937512,-1.6647486555251143,0.0415044453040868,0,2.3978952727983707,0,0.0,0,0.0
163,6154837.0,3832205.0,15.632748997189324,15.158951174456798,475,96 St (Q),96 St,12.70652041422379,12.70652041422379,-0.08331203015118366,-0.16235036864195215,0.0471507563884122,0,2.0794415416798357,1,0.0,0,0.0
164,628299.0,365995.0,13.350773038391038,12.810377683362033,91,Alabama Av (J),Alabama Av,11.30887613216334,10.809486896721543,-0.45084287774887494,-0.6856650266311434,0.1155577612278826,0,1.9459101490553132,0,0.0,0,0.0
165,1614464.0,874229.0,14.294514190407236,13.681098777912444,423,"Allerton Av (2,5)",Allerton Av,9.76817797231991,9.521928776821392,-0.166062586736868,-0.2509046562106689,0.1607193571042388,0,2.70805020110221,0,0.0,0,0.0
166,601436.0,202474.0,13.307077070756833,12.21837170111719,196,Aqueduct Racetrack (A),Aqueduct Racetrack,8.161228681463468,8.866506180888559,-0.9205057256020654,-1.0527256056631653,0.1696594216953392,0,2.1972245773362196,1,0.0,0,0.0
167,263422.0,162584.0,12.481516384145085,11.99895622091796,197,Aqueduct-North Conduit Av (A),Aqueduct-N Conduit Av,8.161228681463468,8.866506180888559,-0.9205057256020654,-1.0527256056631653,0.1731866014447968,0,2.1972245773362196,0,0.0,0,0.0
168,5502925.0,3717074.0,15.52079050874087,15.128447626638375,407,Astor Place (6),Astor Pl,15.030286698253265,14.131106320356748,0.8867196957164302,0.3672672729040652,0.0258323172789398,0,2.4849066497880004,0,0.0,0,0.0
169,723354.0,2350512.0,13.491655390316973,14.67014416016917,2,"Astoria Blvd (N,W)",Astoria Blvd,9.69724764799184,9.478101664279814,-0.8426978477265822,-0.974673801774459,0.067916248519766,0,2.3978952727983707,1,0.0,0,0.0
170,5277341.0,3234661.0,15.478933119838638,14.989434998232833,1,"Astoria-Ditmars Blvd (N,W)",Astoria-Ditmars Blvd,11.465140126039106,11.239101072311279,-0.9125880465912591,-0.6888218222142164,0.0747299381238768,1,2.3978952727983707,0,0.0,0,0.0
171,469819.0,351212.0,13.060104921607756,12.769148156003356,133,Atlantic Av (L),Atlantic Av,12.02863801569935,11.694965656303777,-1.1503558249691854,-1.193962770658946,0.1134649436345808,0,2.4849066497880004,0,0.0,0,0.0
172,13939794.0,9583506.0,16.450258257306167,16.075554158114457,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Atlantic Av-Barclays Ctr,12.746005358157737,12.626524255826459,-0.4903910668319188,-0.43972506938856953,0.0708247995902547,0,4.07753744390572,1,0.5,1,2.03876872195286
175,991766.0,646824.0,13.807243479646353,13.379831057762493,48,Avenue H (Q),Avenue H,10.032949343856323,10.177919872743573,-0.08005806872990177,-0.652169264591237,0.1276045109743373,0,2.0794415416798357,1,0.0,0,0.0
176,584129.0,381174.0,13.277878839777776,12.851013866240107,246,Avenue I (F),Avenue I,10.050470124307076,9.688567757679834,-0.7535729932180718,-0.8874173365814856,0.1298169565696269,0,2.1972245773362196,0,0.0,0,0.0
177,1775846.0,1169052.0,14.389788050174596,13.971704577322111,49,Avenue J (Q),Avenue J,10.254482616640123,10.177919872743573,-0.7093399657364278,-0.652169264591237,0.1319165650325968,0,2.0794415416798357,0,0.0,0,0.0
178,1691285.0,1211324.0,14.340999744271633,14.007225359774823,50,Avenue M (Q),Avenue M,11.494064689098682,11.84993814528569,0.24033643591137605,-0.6527867488543523,0.1394688378276639,0,2.0794415416798357,0,0.0,0,0.0
179,877383.0,600279.0,13.684700031851603,13.305151492009927,248,Avenue N (F),Avenue N,10.953675024555848,10.677407075420291,-0.6926488696352562,-0.5761862065406788,0.1401033775788454,0,2.1972245773362196,0,0.0,0,0.0
180,739804.0,538576.0,13.514141916941053,13.196685755142958,249,Avenue P (F),Avenue P,9.695795572452711,9.568938076171776,-0.6526418126481199,-0.4921734249920981,0.1463682698538154,0,2.1972245773362196,0,0.0,0,0.0
181,547776.0,386152.0,13.21362354880335,12.863988942968914,251,Avenue U (F),Avenue U,10.700493599872887,10.549089184461616,-0.49127106968959305,-0.599350614881386,0.1591931720206602,0,2.1972245773362196,0,0.0,0,0.0
182,1019104.0,877440.0,13.834435349094612,13.684764995594449,78,Avenue U (N),Avenue U,10.024891850076392,10.563299230240519,-0.23264747783275297,-0.7879150727225861,0.1575020923607032,0,1.9459101490553132,0,0.0,0,0.0
183,2301941.0,1589246.0,14.649263672464365,14.278770877114004,52,Avenue U (Q),Avenue U,10.421793177068297,10.479890798263536,0.02272159464748976,0.01423241327179229,0.1581117991833618,0,2.0794415416798357,0,0.0,0,0.0
184,758700.0,479429.0,13.53936303936932,13.080353177247265,252,Avenue X (F),Avenue X,10.801178201723852,10.801178201723852,-1.137743823267878,-1.477833985343174,0.1655673304127382,0,2.1972245773362196,0,0.0,0,0.0
185,821873.0,575901.0,13.619342377617489,13.263692786313877,70,Bay 50 St (D),Bay 50 St,10.43115319693786,10.43115319693786,-0.6655859619808965,-0.8887812508995215,0.1660591662811752,0,1.9459101490553132,0,0.0,0,0.0
186,2446673.0,1714685.0,14.7102401091933,14.354740531440079,68,Bay Pkwy (D),Bay Pkwy,10.993573772189029,11.046934794359787,0.23388279557084726,0.5337596334481173,0.1533338990862752,0,1.9459101490553132,1,0.0,0,0.0
187,362802.0,279620.0,12.801615266207673,12.541190393817518,247,Bay Pkwy (F),Bay Pkwy,10.441957417541367,10.441957417541367,-1.049782668230475,-1.3680957745710958,0.1344151883419393,0,2.1972245773362196,0,0.0,0,0.0
188,2071452.0,1594271.0,14.5437608513694,14.28192776367459,76,Bay Pkwy (N),Bay Pkwy,10.65127742752502,10.492022803952691,0.3677770520292298,0.3997167708939479,0.1431011821369752,0,1.9459101490553132,0,0.0,0,0.0
189,2354120.0,1784703.0,14.671677967350487,14.394763133114639,36,Bay Ridge Av (R),Bay Ridge Av,9.946814601476257,10.840558079181653,0.6708887994578198,-0.047028863190596536,0.1262318209406772,0,1.9459101490553132,0,0.0,0,0.0
190,1743441.0,1176225.0,14.371371878126379,13.977821565847849,39,Bay Ridge-95 St (R),Bay Ridge-95 St,10.530426403028862,10.124285326235231,0.17810951218418306,-0.09874486099247265,0.1460074130309862,1,1.9459101490553132,0,0.0,0,0.0
191,1094872.0,540493.0,13.906148932771178,13.200238815167223,443,Baychester Av (5),Baychester Av,10.253581047844884,10.308067495214294,-0.8748469138232727,-0.881356643905752,0.1909477872351528,0,2.0794415416798357,0,0.0,0,0.0
192,88439.0,62878.0,11.390079634971382,11.048967523668741,202,Beach 105 St (S3),Beach 105 St,9.587930225179441,9.705234030987238,-0.233632721274017,-1.342055439161191,0.2322748069894822,0,1.6094379124341003,0,0.0,0,0.0
193,517164.0,318542.0,13.156117251509547,12.671512752730909,208,Beach 25 St (A),Beach 25 St,9.175713042163629,11.041213301116864,-0.6443071896628336,-0.12162890425797043,0.2711922826427737,0,2.1972245773362196,0,0.0,0,0.0
194,292305.0,170361.0,12.585556477744634,12.045680863813272,207,Beach 36 St (A),Beach 36 St,7.6141801409247325,9.128895185994667,-1.1262224066534263,-1.114974767592717,0.2683678792795381,0,2.1972245773362196,0,0.0,0,0.0
195,215701.0,140167.0,12.28165310447149,11.850596982166923,206,Beach 44 St (A),Beach 44 St,7.767918926311494,7.767918926311494,-0.8826251165518296,-1.1595540537347158,0.2636070219436416,0,2.1972245773362196,0,0.0,0,0.0
196,623826.0,355668.0,13.343628365322711,12.78175580204412,205,Beach 60 St (A),Beach 60 St,7.767918926311494,7.767918926311494,-0.8826251165518296,-1.1595540537347158,0.2542171299499655,0,2.1972245773362196,0,0.0,0,0.0
197,718008.0,474975.0,13.484237382770743,13.071019555424492,204,Beach 67 St-Arverne By The Sea (A),Beach 67 St,10.105758148277912,8.994933362728842,-0.498908596659012,-1.1892600090599996,0.2487661040113704,0,2.1972245773362196,1,0.0,0,0.0
198,348771.0,172663.0,12.762173692565375,12.059102788438807,200,Beach 90 St (S3),Beach 90 St,10.11851536109238,8.977508356049336,-0.6654341479953734,-1.2832947406297934,0.238466875764741,0,1.6094379124341003,0,0.0,0,0.0
199,164130.0,97689.0,12.008420168438793,11.489554478646989,201,Beach 98 St (S3),Beach 98 St,8.98757024405693,9.410555572022938,-0.6141545371896735,-1.1886958739154414,0.2355314692625937,0,1.6094379124341003,0,0.0,0,0.0
200,7836366.0,8399477.0,15.874285892069798,15.943680119025451,120,Bedford Av (L),Bedford Av,12.246288370549342,12.314093220405809,0.06679658123749653,-0.03599230189213194,0.0463614883281321,0,2.4849066497880004,1,0.0,0,0.0
201,2143375.0,1166942.0,14.57789271403496,13.969898066888165,211,"Bedford Park Blvd (B,D)",Bedford Park Blvd,9.692870093486768,9.827972826801904,2.580735589886644,1.8070697583569761,0.1529298838683937,0,2.4849066497880004,1,0.0,0,0.0
202,1538253.0,1182701.0,14.246158564956906,13.98331220928369,380,Bedford Park Blvd-Lehman College (4),Bedford Park Blvd-Lehman College,11.33130972115798,10.684689203224867,-0.9859641859368512,-1.4447842191714484,0.1512252169447956,0,2.1972245773362196,0,0.0,0,0.0
203,2795387.0,1985142.0,14.843481474257041,14.501201509810917,289,Bedford-Nostrand Avs (G),Bedford-Nostrand Avs,9.88067473527816,10.352864329982147,0.24399782873456113,0.4698574158653771,0.072037997008516,0,1.9459101490553132,0,0.0,0,0.0
204,1208319.0,990992.0,14.004741523059163,13.80646274971503,339,"Bergen St (2,3)",Bergen St,12.310204929215256,12.094744012409418,0.28520791013597974,0.2908962571087101,0.0746040122580503,0,2.6390573296152584,0,0.0,0,0.0
205,3577496.0,2701492.0,15.090173951837969,14.809315141109836,236,"Bergen St (F,G)",Bergen St,11.912230907469562,11.526015763147976,-0.16279055344496596,0.11307765225315893,0.0690965778385558,0,2.70805020110221,0,0.0,0,0.0
206,1048249.0,795709.0,13.86263266503301,13.586990076837239,45,Beverley Rd (Q),Beverley Rd,9.521233880746221,9.769024669963523,-1.0592096317191422,-1.0617335995194483,0.112572186729226,0,2.0794415416798357,0,0.0,0,0.0
207,1284232.0,951520.0,14.065672210943866,13.765817035889928,357,"Beverly Rd (2,5)",Beverly Rd,8.072501224415213,9.283662613760248,-0.8049585406859519,0.11060237407465738,0.1152577584590291,0,2.70805020110221,0,0.0,0,0.0
208,1325244.0,887619.0,14.097107905969892,13.696299002459094,103,"Bowery (J,Z)",Bowery,12.138629543568435,12.526057694236385,-0.7105725375289631,0.6341820987999641,0.0360118261825182,0,1.9459101490553132,0,0.0,0,0.0
209,8362034.0,4575586.0,15.939212376491419,15.336245554472175,414,"Bowling Green (4,5)",Bowling Green,14.198808943480602,14.380023117378167,0.30036510576532804,-0.3594286695770767,0.0584141345395147,0,2.772588722239781,1,0.0,0,0.0
211,3745994.0,2635382.0,15.136197827228205,14.784539080438803,55,"Brighton Beach (B,Q)",Brighton Beach,11.478016494047564,11.124667234254755,0.7070845944108758,1.7094235450602617,0.1787167849335904,0,2.5649493574615367,0,0.0,0,0.0
212,90358.0,52378.0,11.411545903676965,10.866261026623258,199,"Broad Channel (A,S3)",Broad Channel,9.36240111175515,9.36240111175515,-1.185484527268235,-1.5373941336355745,0.2229724869776553,0,2.5649493574615367,0,0.0,0,0.0
213,2172223.0,1214353.0,14.591262085473417,14.009722806118205,107,"Broad St (J,Z)",Broad St,15.171960286127488,14.771490387016572,-0.8981093966737028,1.3621583855245623,0.055469909969278,0,1.9459101490553132,0,0.0,0,0.0
214,1506905.0,1112371.0,14.225569100082572,13.922005230223286,286,Broadway (G),Broadway,10.300023122072268,10.668736139619902,-0.17723369116542534,0.21886409720424532,0.0593074340028236,0,1.9459101490553132,0,0.0,0,0.0
215,3038655.0,2763230.0,14.9269258703619,14.831911205188284,4,"Broadway (N,W)",Broadway,10.968931625558879,11.01027738348565,0.436193649384445,-0.007342334337636316,0.0588999190491815,0,2.3978952727983707,0,0.0,0,0.0
219,12455155.0,9268403.0,16.337645231690306,16.04212175443459,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Bleecker St,13.542509340961765,13.411054231552324,-0.15440262601550445,-0.3835466340595372,0.0308827541841722,0,3.6109179126442243,1,0.0,1,0.0
221,769303.0,456352.0,13.55324148896555,13.031021911825025,425,"Bronx Park East (2,5)",Bronx Park East,10.328862513193057,10.328862513193057,-0.7422560881920964,-0.9844330470419075,0.1489048489237235,0,2.70805020110221,0,0.0,0,0.0
222,1823468.0,1104521.0,14.416251288812168,13.914923220159103,376,Brook Av (6),Brook Av,11.09776122321502,11.233744954184823,0.5094138097987153,0.5750993806512739,0.0834719423279419,0,2.4849066497880004,0,0.0,0,0.0
223,9065146.0,5881022.0,16.019947618255824,15.587241284333953,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Brooklyn Bridge-City Hall,11.44927485449034,14.082753955710345,-1.2875661154937512,-1.2546715863888558,0.0464265482886695,0,3.4965075614664802,1,0.0,1,0.0
225,1146032.0,758972.0,13.951816971653749,13.539721482622499,361,Buhre Av (6),Buhre Av,12.150706998263187,11.37569982984603,0.3353230827230352,-0.34551246811187264,0.1771406104228957,0,2.4849066497880004,0,0.0,0,0.0
226,1000896.0,532937.0,13.81640715590019,13.186160373680282,422,"Burke Av (2,5)",Burke Av,8.374666938581889,8.374666938581889,-0.034931588898622086,-0.10199209961783404,0.1649625740342276,0,2.70805020110221,0,0.0,0,0.0
227,3113514.0,1891402.0,14.951262871012283,14.45282943968897,384,Burnside Av (4),Burnside Av,10.743884400500626,10.356401692073165,0.3500506447874987,0.5654567275128922,0.1246468036694049,0,2.1972245773362196,0,0.0,0,0.0
228,600188.0,548179.0,13.3049998845962,13.214358979149912,131,Bushwick Av-Aberdeen St (L),Bushwick Av-Aberdeen St,9.491152448692706,9.32417481071321,-0.6866954335239286,-0.8892556080435889,0.1067518104858164,0,2.4849066497880004,0,0.0,0,0.0
229,1984827.0,1148885.0,14.501042818475055,13.954303335198407,325,Canal St (1),Canal St,14.02820780893208,13.144911050440495,-0.8937762186308434,-1.2868783522803195,0.0390283338742532,0,2.3978952727983707,0,0.0,0,0.0
230,6403172.0,3950546.0,15.672304206720982,15.189364608302352,169,"Canal St (A,C,E)",Canal St,13.448833049366467,13.578535085537998,-0.6182510916070654,-0.41272271341231476,0.0401477797269057,0,3.091042453358316,0,0.0,0,0.0
231,15861864.0,10521747.0,16.579428358682616,16.16895491116666,623,"Canal St (J,N,Q,R,W,Z,6)",Canal St,13.743336540185913,13.743336540185913,-0.6753986104506063,-0.9010232739327962,0.0395626927546634,0,3.713572066704308,1,0.0,1,0.0
235,3302691.0,861420.0,15.010248451463095,13.666338630223027,138,Canarsie-Rockaway Pkwy (L),Canarsie-Rockaway Pkwy,11.131360855407639,11.229694438354358,-0.5561321811602965,-0.8998528389356533,0.1358889951982868,1,2.4849066497880004,1,0.0,0,0.0
236,3615019.0,2625017.0,15.100607946063155,14.780598311127209,237,"Carroll St (F,G)",Carroll St,11.555786952148003,11.207408308925531,-0.2575481887501897,-0.46833586253839676,0.0754106803642536,0,2.70805020110221,0,0.0,0,0.0
237,1954511.0,1051526.0,14.485651103873966,13.865753951398652,365,Castle Hill Av (6),Castle Hill Av,10.497190545795585,9.953893214127566,-0.18219488199400535,-0.382091438283575,0.1546842374290175,0,2.4849066497880004,0,0.0,0,0.0
238,3703893.0,2898816.0,15.124895256628129,14.879813280695721,308,Cathedral Pkwy-110 St (1),Cathedral Pkwy (110 St),11.187738062270789,10.87066649489408,-0.4901955399231822,-0.20982651805598446,0.0519788023909733,0,2.3978952727983707,0,0.0,0,0.0
239,2396624.0,1684290.0,14.689572055620692,14.336855261706072,155,"Cathedral Pkwy-110 St (B,C)",Cathedral Pkwy (110 St),10.8239955416135,10.8239955416135,2.139112336576068,2.610292549441736,0.0525016012136754,0,2.3978952727983707,0,0.0,0,0.0
240,1472067.0,821947.0,14.202178772856147,13.619432411696664,114,Central Av (M),Central Av,11.057833213014185,10.835357244880635,0.028074098901327893,0.15699221287405218,0.0803604595432325,0,1.9459101490553132,0,0.0,0,0.0
241,2666985.0,1598022.0,14.79645955380654,14.284277798196017,441,"Central Park North-110 St (2,3)",Central Park North (110 St),11.310478439200597,10.565768496380137,2.4243906113946125,2.1084017563325963,0.0546521208097128,0,2.6390573296152584,0,0.0,0,0.0
242,5941546.0,3782605.0,15.597480095141252,15.145923748045776,327,"Chambers St (1,2,3)",Chambers St,13.67798261764597,14.433170753532902,0.43327308001897175,0.8979190894792075,0.0468237636248972,0,3.1780538303479458,1,0.0,0,0.0
243,20820549.0,12298422.0,16.851451037708998,16.32498160074075,624,"Chambers St (A,C)/WTC (E)/Park Place (2,3)/Cortlandt (R,W)",Park Place,15.106159338535319,14.433170753532902,0.5819231111051898,0.8979190894792075,0.0486510485190187,0,3.8066624897703196,0,0.0,1,0.0
247,1076510.0,623164.0,13.889235814034395,13.342566610215718,93,"Chauncey St (J,Z)",Chauncey St,10.13397565330808,10.04746791211457,0.40772356084511524,0.1342323824018023,0.1029258373053124,0,1.9459101490553132,0,0.0,0,0.0
248,3412332.0,2817379.0,15.042906779548925,14.851317933039624,323,Christopher St-Sheridan Sq (1),Christopher St-Stonewall,12.62859124644001,12.401648712823262,0.5966830208917532,0.993392236499241,0.0286136561802249,0,2.3978952727983707,0,0.0,0,0.0
249,2862033.0,1947722.0,14.867043118832301,14.48217155594839,356,"Church Av (2,5)",Church Av,10.10768154019735,10.11117332108981,0.057265203717338224,0.8294244761698498,0.1096035577615953,0,2.70805020110221,1,0.0,0,0.0
250,5061013.0,3194658.0,15.437077416444119,14.976990910833324,44,"Church Av (B,Q)",Church Av,10.290709886198337,11.438851460341334,1.372717462440042,0.9666458074162211,0.1064682086493448,0,2.5649493574615367,0,0.0,0,0.0
251,3051736.0,2060505.0,14.931221494672068,14.538462141671353,243,"Church Av (F,G)",Church Av,10.061445482081876,12.882047299995321,-0.6171927992304989,-0.14596860437439463,0.1109432177512416,0,2.70805020110221,1,0.0,0,0.0
252,1710380.0,1138401.0,14.35222671067859,13.945136082607958,20,"City Hall (R,W)",City Hall,14.141559665042317,14.126977105968047,-1.2352652670525248,-0.6254240015231631,0.0475399453933257,0,2.3978952727983707,0,0.0,0,0.0
253,1781419.0,1554195.0,14.392921357041615,14.256468928082624,334,"Clark St (2,3)",Clark St,11.60848706527945,11.329494293360915,3.1109367672970025,2.4548688163873655,0.0581482566548668,0,2.6390573296152584,0,0.0,0,0.0
254,1722852.0,1342389.0,14.359492195561659,14.109962165322875,290,Classon Av (G),Classon Av,10.906936921177476,10.434685329654142,0.49122530421038546,0.0396709354998327,0.0702296919329668,0,1.9459101490553132,0,0.0,0,0.0
255,880879.0,440455.0,13.688676686787472,12.99556583287676,89,Cleveland St (J),Cleveland St,10.645410177721775,10.190715238684685,-0.2601920372676581,-0.27927027567548085,0.1244610803825743,0,1.9459101490553132,0,0.0,0,0.0
256,2144338.0,1587595.0,14.578341904345507,14.277731480361544,177,Clinton-Washington Avs (C),Clinton-Washington Avs,13.001862342269055,12.161937508503629,0.018282583327657087,-0.05683435447483622,0.0739034370851586,0,1.791759469228055,0,0.0,0,0.0
257,1609332.0,1263928.0,14.291330365406324,14.04973568122522,291,Clinton-Washington Avs (G),Clinton-Washington Avs,9.809368740762732,10.577570792428345,-0.32342133560961517,0.16282805841292225,0.0689797770509605,0,1.9459101490553132,0,0.0,0,0.0
258,4579191.0,3220518.0,15.337033121312693,14.985053084656695,58,"Coney Island-Stillwell Av (D,F,N,Q)",Coney Island-Stillwell Av,10.53258019104368,10.226434014576633,-0.7181618206318517,-0.4768522852760329,0.1774995683741236,1,3.332204510175204,1,0.0,0,0.0
259,1957538.0,1296344.0,14.487198630020275,14.075059324172141,46,Cortelyou Rd (Q),Cortelyou Rd,10.065299634621647,12.352256383029316,0.3049057929389105,-0.23857604933269852,0.1157333858918849,0,2.0794415416798357,0,0.0,0,0.0
260,7033377.0,5381184.0,15.76617766046892,15.498419168107294,606,"Court Sq (E,G,M,7)",Court Sq,12.018769134413851,12.018769134413851,-0.7666541626425417,-1.0148714949606206,0.0395287847650293,0,3.5553480614894135,1,0.0,1,0.0
263,10135722.0,6066699.0,16.131576672275038,15.618325357869313,620,"Court St (R)/Borough Hall (2,3,4,5)",Borough Hall,15.2786574602684,15.2786574602684,-0.721647647719649,-0.9587224548687192,0.061971943369561,0,3.5553480614894135,1,0.0,1,0.0
266,1391945.0,756318.0,14.146213326020582,13.536218523834524,87,"Crescent St (J,Z)",Crescent St,10.131111227723236,10.131111227723236,-0.5535208376509346,-0.7489715106944145,0.1314880095712118,0,1.9459101490553132,0,0.0,0,0.0
267,7933008.0,5071387.0,15.886542966784946,15.43912510535833,345,"Crown Heights-Utica Av (3,4)",Crown Hts-Utica Av,9.96886711167056,10.051501836260094,1.710149123742216,1.0127639962408188,0.100017175390027,0,2.70805020110221,1,0.0,0,0.0
